exchange,time,return_cum_weight,return_weight,return_cum_month_weight,return_cum_year_weight,return20,return30,return40,return50,return60,return70,return80,return90,return100,return120,return140,return160,return180,return200,return10
HSX,2021-08-11,0.0008280443519013752,-2.0580158094801687e-06,2.2417457335625563e-05,0.00016718786775503223,2.152003144228244e-06,-2.756962909242257e-07,4.5452870969032524e-07,5.798037249848845e-07,1.1628074769864363e-06,1.0954507429313409e-06,1.1207986419079308e-06,1.0904321928261655e-06,1.1520168136171614e-06,1.0756745552965313e-06,9.546144061389895e-07,1.274446064616738e-06,1.3210070786170955e-06,1.2787966399254982e-06,3.877665937237173e-06
HSX,2021-08-12,0.0008223309570934365,-1.9713630726630796e-06,2.0298903843095096e-05,0.00016406789002906412,1.6685403807678203e-06,-4.939872531284013e-07,3.590959563264997e-07,3.106080861670347e-07,1.00384863619708e-06,1.0951739611105655e-06,9.67538360666956e-07,1.015114101033647e-06,1.1301784052759975e-06,1.052272272049383e-06,9.470344498800633e-07,1.2164274673757598e-06,1.2927404601469235e-06,1.2450471514728866e-06,2.899941100318794e-06
HSX,2021-08-13,0.0008285059428355682,2.297215596488576e-06,2.2711955295366967e-05,0.00016773585358109103,1.6338120559329394e-06,-4.922498658336744e-07,2.1469068411653674e-07,2.667582415206241e-07,9.922910230517494e-07,1.177320442096967e-06,9.526819402645358e-07,1.020481896043191e-06,1.202739844394334e-06,1.0581560784279122e-06,1.1412882712662863e-06,1.1873020550627084e-06,1.2940667653807642e-06,1.2787324149109293e-06,2.342411815529584e-06
HSX,2021-08-16,0.0008454977597824205,7.454228607864151e-06,3.017549411393006e-05,0.00017779087402483324,3.2154533840854185e-06,-1.3828921265906842e-07,4.5940556557301066e-07,5.541479311564258e-07,1.0079030596810807e-06,1.1727162827508729e-06,1.256427946065618e-06,1.0884977400224683e-06,1.3684039051857683e-06,1.1763001252094223e-06,1.1809385004967318e-06,1.2224612296982686e-06,1.3313755995909854e-06,1.3250636446393175e-06,2.9116814661465053e-06
HSX,2021-08-17,0.0008402937992727434,-3.2107679120267128e-06,2.6648037883841293e-05,0.00017395514975811498,2.3416629994153004e-06,5.456890287769263e-07,2.9267589984877444e-07,8.249953553968667e-07,8.72415273231575e-07,1.1476799655011272e-06,1.0970955569099101e-06,1.085049400838661e-06,1.3286322481439979e-06,1.1366395970340738e-06,1.0622855909164897e-06,1.2142212415287218e-06,1.303369272163288e-06,1.3605640952190057e-06,1.7187068165317502e-06
HSX,2021-08-18,0.0008386448743774649,-8.490222896256748e-07,2.5763207079764452e-05,0.0001726010851838004,2.3352158462762837e-06,1.0328083175509722e-09,2.937497211685038e-07,6.641965584746718e-07,7.911595002185266e-07,1.0512724623860192e-06,1.2495078638588155e-06,1.0896871345211273e-06,1.317889885884274e-06,1.1168228832010555e-06,1.0458372588711616e-06,1.2392318579941069e-06,1.2858517886652782e-06,1.3587476606748766e-06,1.5280020249392352e-06
HSX,2021-08-19,0.0008557776003609563,6.831870429019141e-06,3.2822459821307283e-05,0.0001804202062448962,2.1417663216904903e-06,4.4004510198322366e-07,4.304411343426714e-07,8.839887959020637e-07,9.91896011153611e-07,1.1800190557913523e-06,1.3078544288867347e-06,1.0570649302166349e-06,1.3229245016153067e-06,1.107052355762246e-06,1.0958038424034315e-06,1.232799039553754e-06,1.3135933866834878e-06,1.377370400309935e-06,1.6759358365153483e-06
HSX,2021-08-20,0.0008074840797610628,-1.927469793032982e-05,1.2045372734042118e-05,0.00015521069095815213,1.7224702670782985e-06,2.0324148953336485e-07,-1.777492961915179e-07,2.2815923723315324e-07,5.323386134024959e-07,8.63552202652912e-07,1.0082960273392984e-06,8.586436021963606e-07,1.0773018437941839e-06,9.428061699391747e-07,1.0483322903573685e-06,1.0923114885784848e-06,1.2216198130368627e-06,1.2627635978146492e-06,-8.823898385410863e-08
HSX,2021-08-23,0.0007763448891611676,-1.2663957804015087e-05,-8.791112060778748e-07,0.0001390152831652286,9.999070674833567e-07,5.168933030230844e-07,-6.985314476449552e-07,-1.1928640907774503e-07,2.3658984032828732e-07,7.190416896521954e-07,7.902871237747995e-07,6.778570161736354e-07,9.200306866520809e-07,8.337620771471481e-07,1.0753022109376639e-06,9.90774025367101e-07,1.1367018205911804e-06,1.1939533449966097e-06,-2.2301256447267965e-06
HSX,2021-08-24,0.0007733251384095329,-5.970113069094341e-07,-2.1296419790848988e-06,0.0001376052511077848,8.486115706490636e-07,4.570000117796786e-07,-7.681616212087678e-07,-1.7931676395288094e-07,1.4667753319793745e-07,7.474597229536132e-07,7.640821617908411e-07,7.128300926615559e-07,7.976051958763981e-07,8.94998126781882e-07,1.2853081530739714e-06,9.92077063213304e-07,1.1189306686323388e-06,1.1810602773458376e-06,-2.4041521491678114e-06
HSX,2021-08-25,0.0007839936432269733,5.127398924915779e-06,2.812545140395241e-06,0.00014385659463051146,1.0960276307544783e-06,8.727985375760912e-07,-6.281748871252234e-07,2.6500832606617286e-08,2.022346581993675e-07,7.558905980272003e-07,7.478180655988959e-07,8.089753843928032e-07,8.128279059707274e-07,9.357342159969273e-07,1.2078066977932918e-06,1.0020895055802811e-06,1.1328976177635175e-06,1.211502358788446e-06,-1.6856106757282165e-06
HSX,2021-08-26,0.0007748858475425223,-3.5523839515056177e-06,-6.468264683266071e-07,0.00013901173064771917,5.281141683531616e-07,4.977893326410575e-07,-8.314186307494186e-07,-8.146578766129399e-08,-4.84453887962163e-08,5.970541505100017e-07,7.278131205201859e-07,6.551771246359084e-07,7.292314145690351e-07,9.055715028673293e-07,1.2452688238682738e-06,9.323281072124905e-07,1.1093702148234931e-06,1.1914713320280833e-06,-1.8437127636124705e-06
HSX,2021-08-27,0.0007877779461009895,5.828976007959342e-06,5.354605299187013e-06,0.00014546669987845553,4.2593754653209504e-07,5.923624631334957e-07,-7.418215799916044e-07,-1.2635479719984898e-07,-2.6124252477045674e-08,6.376013451207291e-07,8.43838296526672e-07,6.812131999612104e-07,7.693800341923327e-07,9.757442243912817e-07,1.1544132187110026e-06,9.327282149352367e-07,1.1216210846771141e-06,1.1895523843160908e-06,-1.4905367224653938e-06
HSX,2021-08-30,0.0007920587624214782,7.217449584272808e-06,1.18770962268408e-05,0.00015091327308229424,6.987334206609887e-07,1.6388973811154368e-06,-4.822705657004333e-07,6.468152749350334e-08,2.0942083849293345e-07,6.476005333231368e-07,8.368499193039478e-07,9.485787715222684e-07,8.282265035377686e-07,1.0039938122634593e-06,1.08496353119806e-06,9.446760291319362e-07,1.1609570808281635e-06,1.2255163185383153e-06,-1.5142146248245283e-06
HSX,2021-08-31,0.0007964575640453736,1.8268756952610988e-06,1.3858791624996793e-05,0.0001530746514139602,3.5412827621800156e-07,1.2242919115782851e-06,1.5665420555875788e-07,3.205066705987059e-08,5.190877521480978e-07,6.034344821848149e-07,8.77913686801518e-07,8.629237990203928e-07,8.754994343452202e-07,9.73253003590261e-07,1.0948963532798143e-06,9.166473125681931e-07,1.1447223467008914e-06,1.234165400723244e-06,-1.0104502640957468e-06
HSX,2021-09-01,0.0007989399956616702,1.71141153829498e-06,1.6303735252518124e-06,0.0001549129344628755,3.867975718177767e-07,1.305341603749629e-06,-1.878271140877572e-07,8.411840067406713e-08,4.277626518449463e-07,5.703643028582113e-07,8.255625444248066e-07,1.0268506699518714e-06,9.052777329386464e-07,9.853200631358858e-07,1.0579045793860239e-06,8.946971148933954e-07,1.1745397116385344e-06,1.2257852377718612e-06,-7.544068813036814e-07
HSX,2021-09-06,0.0008232976327523276,5.190206487388341e-06,6.7091732598087925e-06,0.00016506785955077948,3.786812805242934e-07,1.1216531226380735e-06,1.003905076207273e-07,1.6063825238078525e-07,5.835617840072593e-07,7.189718273507006e-07,9.176950143840881e-07,1.0604735728474574e-06,8.595011096482952e-07,1.0161667510843053e-06,1.2257238536456909e-06,8.778556017266649e-07,1.166847999823822e-06,1.236208208595419e-06,-9.185732754667614e-07
HSX,2021-09-07,0.0008197043828194364,-1.1638465067528104e-06,5.288173527640112e-06,0.00016360595155787025,4.021364415184154e-07,1.4458174670158462e-06,3.755590838727584e-07,3.6302936424974e-08,3.388846755094509e-07,5.837919353294166e-07,8.671721606826653e-07,9.954311206228143e-07,8.620304286658184e-07,1.0202199301238268e-06,1.1132389836582615e-06,8.489493518317942e-07,1.1142741225857548e-06,1.2617993345533353e-06,8.925118668909395e-07
HSX,2021-09-08,0.0008137058148382063,-3.378273660348419e-06,1.7724035271948677e-06,0.0001595192809465832,-2.0452268173459509e-07,1.2736314720747737e-06,8.429400475817149e-07,-1.9460910186444253e-07,2.0410803931148011e-07,4.629456176039045e-07,8.567965136028716e-07,9.048196968284447e-07,7.921793426820325e-07,9.68314449565656e-07,9.566293618915587e-07,8.426500559822385e-07,1.1140169355963247e-06,1.2031258711813488e-06,1.8210802812576064e-06
HSX,2021-09-09,0.0008245394202058456,5.176435196525685e-06,6.909930236917816e-06,0.00016632693261710654,-2.8636087833465773e-09,1.365216024299749e-06,9.423562417350384e-07,-1.3484431064679023e-07,2.5030685197278545e-07,4.6835573296982056e-07,9.538303740345513e-07,9.45675802880872e-07,8.81389576555512e-07,9.539347032326119e-07,9.354792258993941e-07,8.684787763106643e-07,1.1134400803664348e-06,1.2193712289041892e-06,2.3984249316011182e-06
HSX,2021-09-10,0.0008247608231222437,6.485752320711415e-07,7.507654511141274e-06,0.00016680248429398932,1.324659432942189e-07,1.3808659412752044e-06,1.142234543761232e-06,-1.1243139723684748e-07,3.471744542249567e-07,4.519929302161229e-07,9.052220935633821e-07,8.814541207897581e-07,9.231321021851884e-07,9.820916685633376e-07,9.409304678676294e-07,8.518458482833935e-07,1.1475593844697914e-06,1.202152965084808e-06,1.950542562316654e-06
HSX,2021-09-13,0.0008183157137748155,-1.7874478508952664e-06,5.663446076430799e-06,0.000163788876339595,1.4166170438260957e-07,1.0610881696946717e-06,9.051010425752155e-07,-2.397276701239965e-07,2.866178723452032e-07,2.6233769137148466e-07,7.883019032434627e-07,8.83282348504353e-07,8.023630294100866e-07,9.654256217937664e-07,9.221850480969867e-07,8.463628566928816e-07,1.0970090492654097e-06,1.1776325845704921e-06,2.1270361723776895e-06
HSX,2021-09-14,0.0008141353605041438,-9.036374719671817e-07,4.782400038505235e-06,0.0001622321689890798,-1.8380949040178298e-08,7.685499724830765e-07,8.077155534463812e-07,-3.0270229911627555e-07,1.370001397309653e-07,1.8528990136039492e-07,7.396230300287675e-07,9.116090218442681e-07,7.58469362403593e-07,9.992197121552487e-07,9.043650745038994e-07,9.963296187279782e-07,1.0533372768290543e-06,1.1628219939386702e-06,1.453774824385037e-06
HSX,2021-09-15,0.0008228687139554266,3.6661906351972953e-06,8.258876590816571e-06,0.00016749523784641138,-2.0778284767352114e-07,8.320385902664884e-07,1.5038352682059492e-06,-1.6608666666484908e-07,2.3700942782416702e-07,3.364534229192983e-07,7.039815828424305e-07,8.659386982121188e-07,9.635857873177902e-07,1.1057061130425536e-06,9.785739862261448e-07,1.0073483319754503e-06,1.063545221101403e-06,1.1774597548645348e-06,1.098648929477486e-06
HSX,2021-09-16,0.000822833625892166,5.477056201211527e-07,8.570459206425597e-06,0.00016852088968660165,-1.985917106612783e-08,5.596628247998321e-07,1.1609019141745868e-06,3.19469748839705e-07,1.884975428771406e-07,5.836083478360114e-07,6.493466621571494e-07,8.882268240417374e-07,8.737046113147027e-07,1.1038836782756438e-06,9.714254873054735e-07,9.270174956686624e-07,1.0771011956848499e-06,1.1710464278403467e-06,9.707319219634912e-07
HSX,2021-09-17,0.0008306520900248561,3.6330340297124143e-06,1.2243739203805642e-05,0.00017407308726223228,2.0424364490077662e-07,6.454964382469301e-07,1.2697297455885305e-06,8.231714295084157e-08,2.63914362412595e-07,5.32781440310702e-07,6.444305363890893e-07,8.630438362781875e-07,1.0404550200672078e-06,1.1322821790536913e-06,9.864544205867298e-07,9.406380571248636e-07,1.1242331676504035e-06,1.1776909742888281e-06,1.1628941711052348e-06
HSX,2021-09-20,0.0008285060602840176,-7.693495074146629e-07,1.1160122647879181e-05,0.00017282003521745226,-1.758173519209136e-07,4.414337108911744e-07,9.829744848847887e-07,1.937001204215691e-07,2.2835497225481e-07,5.811870393812131e-07,6.999676703849799e-07,8.787220762997377e-07,1.0111200727252052e-06,1.0731341926926035e-06,9.237852546646516e-07,9.368511931128884e-07,1.0762861071676798e-06,1.1646523128230476e-06,5.669385716249343e-07
HSX,2021-09-21,0.0008176645512213667,-4.8488922033042695e-06,6.2732118225350184e-06,0.00016702676376870193,5.45472934430364e-07,3.342356283355403e-07,1.1339716007543317e-06,3.401340674921648e-07,6.332478068244299e-08,3.188202935752136e-07,5.356221936594632e-07,7.92867920825679e-07,9.157314087575115e-07,9.886636922335473e-07,8.860442791522015e-07,9.854748708664931e-07,1.0315516492286939e-06,1.1540051251762129e-06,1.9843400196978842e-07
HSX,2021-09-22,0.0008282735614173559,4.893492444894962e-06,1.1153705246413658e-05,0.0001726042855255294,1.4233454468758665e-06,2.0552174967497943e-07,1.211626257179612e-06,8.794741605641976e-07,8.760850528652236e-09,3.214655497661441e-07,5.332787419651822e-07,8.755536357019001e-07,9.168987883950131e-07,1.003916480022712e-06,9.179882728226792e-07,1.1188076154299393e-06,1.0388375166458527e-06,1.165366183219649e-06,1.0256106124941263e-06
HSX,2021-09-23,0.0008313101394648452,1.231876085135894e-06,1.2083954296880085e-05,0.00017332434579459216,1.5147898164781327e-06,2.084758279294854e-07,1.1817006935635985e-06,8.801159336590607e-07,-7.177808646467357e-09,3.047136875988374e-07,4.887056040179864e-07,9.179775215146176e-07,9.142236927282996e-07,9.171359659766874e-07,9.835397967384894e-07,1.3139933609994918e-06,1.0501562580205074e-06,1.1585165834169182e-06,6.311547013551475e-07
HSX,2021-09-24,0.0008283708240057352,-6.829045558546697e-07,1.1188711108297782e-05,0.0001717846596744427,1.2242746424396103e-06,2.5431286971700204e-07,1.1601511365970446e-06,1.0133889795214994e-06,-1.0691710603611918e-08,3.6872192113032975e-07,4.5774465425942837e-07,8.599759412299582e-07,8.431093809670389e-07,8.814023620488747e-07,9.769542769173107e-07,1.2098651908740819e-06,1.0267767430090955e-06,1.142035320231127e-06,4.980067225625662e-07
HSX,2021-09-27,0.0008008566143765814,-1.1373972878240955e-05,-6.954384631333971e-07,0.00015617102336429344,8.331951961028435e-07,-5.91074571355938e-08,6.80654682228003e-07,6.319516780257722e-07,-2.765473551319976e-07,1.798659219856026e-07,1.7196475742854879e-07,6.495299384195222e-07,7.488895356367174e-07,7.465587114913367e-07,8.952320304724027e-07,1.1937596203975951e-06,9.213133393114188e-07,1.0817527129514282e-06,-4.6064578017200256e-07
HSX,2021-09-28,0.0008179409512055844,6.440228037462469e-06,5.614870478556789e-06,0.0001643319449157012,8.637577975779999e-07,7.899295756353592e-08,6.448476720550479e-07,7.009205969112979e-07,-2.0662845413506927e-07,1.5653451559382225e-07,1.9634626003671585e-07,6.878583345556782e-07,8.478221967369375e-07,7.851096614232774e-07,9.597461634179557e-07,1.1180812910693774e-06,9.250648352288772e-07,1.0958347559672027e-06,2.7374077077096246e-07
HSX,2021-09-29,0.0008180348787764354,-4.059087416767673e-08,5.480657618185912e-06,0.00016399515956950952,5.008557746559757e-07,-1.7083435850419166e-07,5.997945976584826e-07,1.1836807385316527e-06,-1.545617855816301e-07,1.8930274096849556e-07,2.822795725336941e-07,6.149905869526566e-07,7.696510903743534e-07,7.736647153908032e-07,9.321169497481044e-07,1.0119500616302995e-06,8.953626675234961e-07,1.0949469502109448e-06,-9.693738016553474e-08
HSX,2021-09-30,0.0008211200973943535,1.7043017267610314e-06,7.1668355931175084e-06,0.00016626677871415065,4.947270762309722e-07,-6.998703877933514e-09,4.244276762244873e-07,9.324659774393603e-07,2.6934516244949623e-07,1.642439268230426e-07,5.129975831688167e-07,5.792772808617388e-07,8.012763646874088e-07,8.120373746595123e-07,9.048921568246483e-07,1.0198751936487094e-06,8.697672863085019e-07,1.0797228196538996e-06,1.872223049845313e-08
HSX,2021-10-01,0.0008143532496300652,-3.4039600404475924e-06,-3.5457780209720083e-06,0.00016176757451788444,2.3895849729384363e-07,-9.216329557199743e-08,3.128780345558107e-07,8.787883611673155e-07,-4.556524362722334e-08,1.2835842827971768e-07,3.8056161320717075e-07,4.967185682883519e-07,7.08241734998614e-07,7.94224526997846e-07,8.786969823013085e-07,9.555363191245013e-07,8.218372684934453e-07,1.0809815902040653e-06,-6.849771765175475e-07
HSX,2021-10-04,0.0008230893378945829,3.3226856986388254e-06,-3.646822421082616e-07,0.00016573375084367176,1.4558245785636786e-07,-2.0913611991800796e-07,2.6213186919033114e-07,7.312248567253915e-07,1.1545449103260773e-07,1.563365968023804e-07,4.740669524695366e-07,5.915519674630712e-07,7.63272503078544e-07,7.405146676829741e-07,8.917975663374568e-07,1.0907061791720257e-06,7.964919190744097e-07,1.0647214456270766e-06,-2.757736559121987e-07
HSX,2021-10-05,0.0008386490640284218,7.232229878717714e-06,6.657322688483541e-06,0.0001746212038720141,5.653862771298941e-07,6.744281403835765e-07,4.837613593241552e-07,1.0936449910614658e-06,4.388348149584705e-07,1.8746960519780842e-07,3.955100759145618e-07,5.79701789062856e-07,8.068149839721112e-07,8.125897367431646e-07,9.552436939818365e-07,1.0447573953422156e-06,8.174423435315833e-07,1.0593853380401688e-06,9.323385522899997e-07
HSX,2021-10-06,0.0008327288650916659,3.557964246456449e-06,9.700632059080088e-06,0.00017479265438387684,9.121981724701376e-07,1.2151588753992945e-06,3.5383774536777167e-07,1.1290581522329196e-06,8.660260892111894e-07,1.2162154794543758e-07,3.811305726011446e-07,5.627795186852896e-07,8.678768453763248e-07,8.121824809800502e-07,9.602978385520107e-07,9.510754632138811e-07,8.50377624480894e-07,1.093835059283706e-06,7.987857324461483e-07
HSX,2021-10-07,0.0008366591247883729,1.9118264078575296e-06,1.1363564433519476e-05,0.00017757364846440177,7.489677330367298e-07,1.2987867992248598e-06,3.73052062126692e-07,1.1187167077945418e-06,8.778934055022691e-07,1.1767341611992988e-07,3.7497207223877163e-07,5.307139552069115e-07,9.128578458349872e-07,8.593192693023818e-07,9.246537074903428e-07,9.12165289291561e-07,8.551997715024494e-07,1.0769928456334646e-06,8.667807647183119e-07
HSX,2021-10-08,0.0008437899497395249,2.967466056963009e-06,1.4255361241093635e-05,0.00018159733294646622,8.649122742813231e-07,1.2267890369597674e-06,4.986891087877715e-07,1.1744844744776522e-06,1.0497937872679291e-06,1.6680965176834422e-07,4.7660890923904846e-07,5.437527844528341e-07,8.971601297069702e-07,9.134287975345444e-07,9.653517550944786e-07,9.314281936693414e-07,8.532976733942744e-07,1.1192946734509447e-06,1.2318178260000797e-06
HSX,2021-10-11,0.0008812891101590426,1.0246676098923119e-05,2.501692279856471e-05,0.00019893871534242956,1.4666184717722423e-06,1.686757705307392e-06,8.041400880774264e-07,1.2233002905257004e-06,1.0922735189742249e-06,2.4779979898921467e-07,5.816180222019631e-07,5.299556425716531e-07,9.239652169492187e-07,9.130722698037794e-07,1.03702460036212e-06,9.902392260563936e-07,9.152801472572552e-07,1.133969991516093e-06,3.393882723716487e-06
HSX,2021-10-12,0.0008822697281522688,3.6028858421136284e-07,2.5336739687266925e-05,0.00019902244399991795,1.5298147745811698e-06,1.5044681245157928e-06,7.557169127704961e-07,1.0730558933223142e-06,1.048415293824644e-06,2.2087400765442318e-07,4.852037984435164e-07,4.84073206520567e-07,8.97661378939248e-07,8.87026931099856e-07,1.0750190067875232e-06,9.825462870135582e-07,1.0556057471561106e-06,1.100985026604266e-06,2.7858887783913763e-06
HSX,2021-10-13,0.0008814898325681092,-8.35157019668043e-07,2.4396884875439647e-05,0.00019820055606079606,1.3047473918379026e-06,1.236047904384431e-06,5.484822720821913e-07,1.0211221108950546e-06,1.437472642749934e-06,2.5415163576450863e-07,5.039439188276011e-07,5.51629860456766e-07,8.24134744641525e-07,1.020446054737809e-06,1.1341405814418893e-06,1.0193456619276144e-06,1.0403926719601673e-06,1.087665438175053e-06,2.70643216384134e-06
HSX,2021-10-14,0.0008812912147494412,7.357687995534102e-08,2.445558921871103e-05,0.00019852550849764364,1.281040954829612e-06,1.1776046105409059e-06,6.305908918817425e-07,8.482140768117444e-07,1.2009482610595956e-06,5.942043791225358e-07,4.6163339586525863e-07,7.385933716123671e-07,7.756855206916418e-07,9.415940019005211e-07,1.1291918606404965e-06,1.010127420745991e-06,9.663534355754347e-07,1.097495171599326e-06,2.5433596791607707e-06
HSX,2021-10-15,0.0008820841619296359,3.13729883372253e-07,2.4736100538886815e-05,0.00019920272568256959,1.115075747512604e-06,1.1310152220434816e-06,6.596596962066908e-07,8.333281619532e-07,1.2181784128965552e-06,3.773910299684881e-07,4.7670470868759726e-07,6.621801752444579e-07,7.385595786137922e-07,1.052891807974774e-06,1.1298241174049644e-06,1.002532086452464e-06,9.600200227235014e-07,1.1233174256366237e-06,2.915128671542755e-06
HSX,2021-10-18,0.0008865150922626954,1.5639927687400887e-06,2.6427528476313217e-05,0.00020183500158200428,1.2317428613203417e-06,1.0101414314218731e-06,5.279627546997145e-07,7.575573710628417e-07,1.0658972770299733e-06,4.902837606783613e-07,4.79201944521193e-07,7.257549998121307e-07,8.063227085720523e-07,1.0478905374910615e-06,1.0957925739251374e-06,9.622799554966132e-07,9.696169340248278e-07,1.0918317825829462e-06,2.7392593785528817e-06
HSX,2021-10-19,0.0008855810264225709,1.6395608915642678e-07,2.644595389621489e-05,0.0002015349871444143,1.4823852759433762e-06,1.054401517952181e-06,1.0139291051868707e-06,7.934954873786752e-07,1.2501094924840137e-06,6.664915556210825e-07,4.180899044976764e-07,5.773902896570276e-07,7.249748101162457e-07,1.0101737199551558e-06,1.059195347049237e-06,9.605869037510986e-07,1.040687138097258e-06,1.076635011900162e-06,2.0324319995967524e-06
HSX,2021-10-20,0.0008837233349577564,-4.3840658378686244e-07,2.6049215061145864e-05,0.00020160430322603134,1.215790324509285e-06,1.1523970871708996e-06,1.3195678856925764e-06,6.096291796087021e-07,1.2130142796228366e-06,9.75564493119937e-07,3.105182190238106e-07,5.202043885979532e-07,6.697810584740028e-07,9.667140444140584e-07,1.0341841720922224e-06,9.55213529283505e-07,1.1295834719943112e-06,1.056532797432196e-06,1.6327949165724215e-06
HSX,2021-10-21,0.0008750047935280476,-3.9136917026989285e-06,2.2013244908607735e-05,0.0001969226560113397,9.58511935117544e-07,8.493928571967458e-07,1.236650875797839e-06,5.084902708047092e-07,1.1073044407482473e-06,9.025147912186274e-07,2.3424462729453566e-07,4.500021870474388e-07,5.82666870237898e-07,9.216050664598405e-07,9.230468187110956e-07,9.804113140358711e-07,1.2744954247903863e-06,1.0409918257302112e-06,1.0502431055167758e-06
HSX,2021-10-22,0.0008799557406193733,2.319285408909505e-06,2.4368190309020246e-05,0.00019913615617216866,1.1086214333557526e-06,9.050831964246913e-07,1.1664480378976822e-06,5.960362951725027e-07,1.1429745688499478e-06,1.040598252045572e-06,2.691365753862294e-07,5.331440349582016e-07,5.879200100786932e-07,8.873613896984913e-07,9.138622293784285e-07,9.93412671472116e-07,1.1986158844831563e-06,1.0349612120437615e-06,9.854250407114254e-07
HSX,2021-10-25,0.0008731690739458748,-1.618989912845293e-06,2.2531070650251215e-05,0.00019543176509118453,1.5963705816255355e-06,9.106984610263571e-07,1.2147828888641902e-06,6.030837583688584e-07,9.858933153605141e-07,9.074999361971334e-07,1.9168212905738587e-07,4.946447352389211e-07,4.568459222679462e-07,8.90136376634854e-07,8.679604072247936e-07,9.828743493665446e-07,1.238494171645144e-06,9.888190635428306e-07,-2.0114156046541565e-07
HSX,2021-10-26,0.0008814072784225715,2.895822929845202e-06,2.5577592559702372e-05,0.00019976582912220627,1.4191503262446724e-06,1.0373471410867699e-06,1.1414540619113368e-06,6.150559050359909e-07,9.02948556784923e-07,9.061290910065477e-07,1.9981624095986628e-07,4.371158068495668e-07,4.409070732783072e-07,9.430435516548934e-07,8.756868992549051e-07,1.0171716837712953e-06,1.1515334060888548e-06,9.744733843304565e-07,5.2411874097968253e-08
HSX,2021-10-27,0.0009168090156714421,1.4663558323963051e-05,4.06236779057857e-05,0.00021850910005507212,2.154357786151209e-06,1.4039260640456285e-06,1.3276067804035928e-06,7.592424993579688e-07,1.1179823271560585e-06,1.461017037851526e-06,4.2266810735157974e-07,6.259816398979874e-07,6.566952152571971e-07,1.000435539670496e-06,9.709065826422897e-07,1.0848970542984926e-06,1.138884253243734e-06,1.0212621793862676e-06,1.6022834084610776e-06
HSX,2021-10-28,0.0009302489778767449,7.157137578467707e-06,4.811281467134177e-05,0.00022740446857923697,2.4269995787365428e-06,1.6242404626571803e-06,1.460863327483758e-06,9.666006091678573e-07,1.0919516437285063e-06,1.359475577809984e-06,8.08758766521258e-07,6.670785161371537e-07,8.957979822823619e-07,1.072230233695598e-06,1.0427462609562308e-06,1.0951555845636351e-06,1.1762223475473573e-06,1.0254905155513062e-06,2.3106394783123144e-06
HSX,2021-10-29,0.0009372731309240281,3.718815807815525e-06,5.188787420332004e-05,0.00023150216074936311,2.7831383711496987e-06,1.6270998552606173e-06,1.5110484342217716e-06,1.0579573711166815e-06,1.1362981467537734e-06,1.422888364019425e-06,6.616106600670072e-07,7.18309526695269e-07,8.610769647956765e-07,1.054057841023795e-06,1.0783550761623963e-06,1.1167521559073574e-06,1.1586032137939677e-06,1.0179673787590708e-06,2.6511480707566414e-06
HSX,2021-11-01,0.0009301105112394306,-1.8128941491632242e-06,-1.9529455254220653e-06,0.00022888199660597107,2.526359378759596e-06,1.5923150338689984e-06,1.3359709183079826e-06,8.850620795530339e-07,1.0168743723800863e-06,1.2441204344494502e-06,7.181807129643549e-07,6.830083261262061e-07,8.845254377275485e-07,1.057120315692053e-06,9.9563534069392e-07,1.0961177928902244e-06,1.2502232013484222e-06,9.694786650429285e-07,2.31345937896631e-06
HSX,2021-11-02,0.0009457945189801055,6.475806293608342e-06,4.394296884333041e-06,0.00023762500143488744,2.488538199504128e-06,1.9698049837660855e-06,1.5269622383170114e-06,1.4000721640317974e-06,1.1520203060508128e-06,1.4921859077593694e-06,9.512606610948849e-07,6.988181817103238e-07,8.14115700632475e-07,1.0871021865607805e-06,1.0520109457090164e-06,1.146905507172123e-06,1.2051774846935391e-06,9.845519291288376e-07,2.9446443994115017e-06
HSX,2021-11-03,0.0009336273972413734,-3.1254192273077505e-06,7.312852014971148e-07,0.00023155785783299604,2.154369025815918e-06,1.7025079280259952e-06,1.5332835991430278e-06,1.590842935565944e-06,9.540148388504873e-07,1.4220041161137764e-06,1.1881118233623714e-06,5.733432096944332e-07,7.357782632440992e-07,1.0822922087829239e-06,1.0039234159566025e-06,1.1095567369599989e-06,1.0847747479474408e-06,9.807767646143964e-07,2.675943135059413e-06
HSX,2021-11-04,0.0009437568760778545,2.4180917115511574e-06,3.038436605344324e-06,0.0002364437175603162,2.179682291000599e-06,1.7420484489065038e-06,1.464325012018665e-06,1.651144995935156e-06,9.752621384179945e-07,1.421849731567701e-06,1.2033406268768517e-06,5.758976105378564e-07,7.359141159911372e-07,1.1239952533625892e-06,1.0479425581164128e-06,1.081532280429125e-06,1.0530005117036764e-06,9.876480234522645e-07,3.3091214764844213e-06
HSX,2021-11-05,0.0009535560989248545,3.7863607029617706e-06,6.605370773076573e-06,0.0002419384567174342,2.220627023300537e-06,1.8910239575337184e-06,1.5427696487909304e-06,1.6243242314960758e-06,1.0726684136253604e-06,1.4733823455699051e-06,1.3425020962760811e-06,6.232135121088316e-07,8.254125320513462e-07,1.1177379453058983e-06,1.1001714012154005e-06,1.122261163620236e-06,1.0746725080728074e-06,9.90030608384901e-07,3.455829005889648e-06
